,AdaptiveMA2020,Crypto2020,CryptoBB2020,DividendPaydate2020,DynamicBreakout2020,FOMC2020,HedgeVIX2020,LumberGold2020,MultiVar2020,OptionSkewness2020,OvernightMomentum2020,SectorRotation2020,SimpleEMA2020,SMAPairs2020,SPY2020,TScrossSecMom2020,VolatilityRiskPremium2020
48,91028.86922456,151275.72156518875,170618.4894928832,100000.0,100000.0,99384.59,88104.080554755,76830.124274882,102009.500027392,98393.38,93383.86497938444,100000.0,100000.0,102594.755,84746.32770064,116782.2468305,101747.095
49,99134.619701032,85503.889839762,170618.4894928832,100000.0,100000.0,99384.59,89903.676401602,68371.851360999,101985.874428928,101609.125,94415.16594595669,100000.0,100000.0,101363.66,76612.12239064,119196.11683049999,101747.095
50,91715.837588904,95956.9200249015,170618.4894928832,100000.0,100978.65725,99384.59,86744.370612105,72932.386720749,102115.81522048,100482.13,89639.50004632193,100000.0,100000.0,100455.31,83184.56028112,119300.50683049999,100723.07
51,103390.133637888,86664.04426639774,170618.4894928832,100000.0,102134.07816,99384.59,87776.625998545,63294.455327144,102281.194409728,103041.995,88113.68305648894,100000.0,100000.0,101397.265,74052.55911976,119312.3668305,92905.84
52,98296.674437112,90330.753072989,170618.4894928832,100000.0,106208.11731,80667.71,83814.628490837,66182.794388319,102044.938425088,98325.855,86379.17021654344,100000.0,100000.0,100445.525,78065.43373936,119666.05683049999,96526.39
53,103940.115635672,92282.45098803176,170618.4894928832,100000.0,106703.09421,80667.71,85517.875799438,61074.994785399,101914.997633536,96848.74,84734.74392167719,100000.0,100000.0,100152.435,74099.04029296,119398.26683050001,93655.19
54,103682.799152104,106316.827446699,170618.4894928832,100000.0,106346.7352,80667.71,83720.017712698,63446.473172469,102092.189622016,94686.86,83935.42218356793,100000.0,100000.0,100695.19,74257.07628184,119370.2968305,95190.47
55,108155.331374664,95177.01688191223,170618.4894928832,100000.0,106793.78712,80667.71,82191.421625607,61943.536860658,102363.884004352,96858.34,83149.13423358744,100000.0,100000.0,103238.085,71045.22055696,120055.94073049999,92695.08
56,110878.301895989,106569.03493075023,170618.4894928832,100000.0,104701.43756,80667.71,86408.984040137,61030.006844758,102482.011996672,98562.25,84542.19466712419,100000.0,100000.0,100611.31,69221.79863521,120224.4468305,90548.43
57,101152.080895329,108082.27983505777,170618.4894928832,100000.0,103597.091065,80667.71,88567.969747759,66596.449741642,102340.258405888,104291.255,85998.67692304718,100000.0,100000.0,103334.59,75518.05894621,119831.8368305,97186.23
58,99487.658863819,106010.29835069824,170618.4894928832,100000.0,100987.150655,80667.71,90159.710215419,67421.73126508,102458.386398208,107175.97,85896.7448284302,100000.0,100000.0,103370.57,76652.63258641,120253.35183049999,97762.99
59,93666.117608014,108121.08098645024,170618.4894928832,100000.0,98018.56101,80667.71,90009.128336558,71603.530961344,102576.514390528,105486.375,84445.65369161718,100000.0,100000.0,100617.885,81144.17273896,119491.2668305,101078.68
60,96794.081240664,96802.785125258,170618.4894928832,100000.0,98872.35689,80667.71,91382.758998277,69005.190506794,102552.888792064,105190.065,83882.27674287293,100000.0,100000.0,101891.02,78719.17743106,119897.5190305,99604.66
61,93710.817569299,102929.48693013376,170618.4894928832,100000.0,98379.50047,80667.71,90435.370499175,70521.398583802,102600.139988992,103702.81,84046.32658559216,100000.0,100000.0,101491.055,81284.43596371,120839.90683050001,102340.73
62,95121.776525624,103527.02466157824,170618.4894928832,100000.0,99038.16918,80667.71,88199.591146627,70166.801533534,102576.514390528,103356.14,82185.0858663974,100000.0,100000.0,102971.025,80068.82134921,119582.7218305,102353.63
63,99278.233779724,105893.89489652075,170618.4894928832,100000.0,98783.954205,80667.71,89009.26299202,65398.082581654,102642.76195456,100347.45,82664.62219625016,100000.0,100000.0,103470.46,76453.14711121,120603.9468305,99459.23
64,96961.756865024,110099.93970746775,170618.4894928832,93777.304922,99926.318435,80667.71,88563.4072944145,66015.5705485,102653.936486656,102018.27,82125.28488304866,100000.0,100000.0,103124.115,78223.58070361,120541.141902,101548.35
65,98371.776311894,111054.44803172324,170618.4894928832,101650.94504722,99653.78166,80667.71,92010.426298237,64150.87916347,102630.28195456,100757.32,87146.07744323734,100000.0,100000.0,103736.706,77089.00706341,120631.846902,101251.59
66,91897.847415604,133407.7913489425,170598.6420359422,103816.394340355,99322.15708,80667.71,93180.481502968,69047.986702516,102559.318358272,100059.08,91411.81577571935,100000.0,100000.0,103795.406,82284.98030026,121008.71190200001,104783.62
67,91336.936010654,127948.46934801777,163617.29905694543,106458.231651539,98829.30066,80667.71,93990.6481103935,69225.28522765,102535.663826176,98672.175,92462.14415662186,100000.0,100000.0,104139.311,82369.13823511,119959.20190199999,104796.05
68,88273.512518744,134831.79360504725,172419.64621027897,113533.8411911505,98319.496575,80667.71,94901.539529896,72373.86248434,102594.800156416,96874.76,94180.67571547735,100000.0,100000.0,105207.786,85143.23312461,119330.24690200001,106012.15
69,86848.720179954,123536.7784346905,157975.6594214662,108032.176118022,97555.93556,80667.71,94622.85121474,75828.12685333,102630.28195456,100052.86,92549.36207148035,100000.0,100000.0,105040.691,86443.00567396,118731.106902,106715.68
70,87645.593406489,121903.24996106623,155886.71457842595,106361.264387388,97666.78245,80667.71,96315.732152945,73780.02320092,102642.109220608,104304.19,93979.77576251584,100000.0,100000.0,104827.176,85651.29769426,116541.296902,106814.82
71,85100.505421984,123393.21417453824,157792.07044476195,100192.057198957,97666.78245,80667.71,95372.200533513,75271.776308944,102636.195587584,107626.225,90448.29973201935,100000.0,100000.0,104916.511,88185.38662141,115795.916902,106921.99
72,87009.562391419,118799.15784966624,151917.22319022595,96848.83279469,97666.78245,80667.71,95570.401042356,72208.791443698,102677.591018752,109236.755,89337.21764821536,100000.0,100000.0,105744.321,86305.85940976,115005.23190200001,106875.72
73,86605.717952729,134156.65357081775,171556.28183334545,106876.50116047652,97666.78245,80667.71,96943.532560231,71664.668383804,102701.245550848,108130.61,91183.47645370809,100000.0,100000.0,106329.816,86723.53212346,115057.141902,106895.78
74,84255.730026644,140147.55134581975,179217.40021257143,105385.384540008,97666.78245,80667.71,96348.113774101,74813.245640494,102665.763752704,107203.44,88525.80695597186,100000.0,100000.0,107232.426,89073.72037816,115703.531902,106963.64
75,85796.082781674,132488.20406094025,169422.68021218796,100000.644341784,97666.78245,80667.71,94594.518968833,73932.86675707,102665.763752704,105646.775,85624.57211529085,100000.0,100000.0,107989.141,87499.65530041,115272.161902,106926.28
76,88332.154971064,132969.33833820725,170037.95137735896,98795.623299343,97666.78245,80667.71,95872.188653002,72172.108990222,102689.4182848,105637.23,86569.4746317811,100000.0,100000.0,107612.431,84834.65403016,115552.61690200001,106926.28
77,86477.880452454,142339.816399496,182020.8535054877,102642.240153372,97666.78245,80667.71,95883.316144459,73046.3741314,102653.936486656,105224.52,86661.1042328776,100000.0,100000.0,107553.156,86723.53212346,115673.126902,106926.28
78,86462.733783704,144322.55523565275,184556.36612970044,104016.743936653,97666.78245,80667.71,96560.772099199,73761.681974182,102642.109220608,105429.025,87347.32228611635,100000.0,100000.0,107887.161,86717.29820236,114201.806902,106926.28
79,85257.988835699,153755.1151391695,196618.6580855932,103677.347816628,97666.78245,80667.71,97289.6963916325,75027.226619104,102642.109220608,103834.18,88483.5383701501,100000.0,100000.0,108986.341,87929.79585631,114164.481902,106926.28
80,84011.861648384,152951.93130534477,195591.55218889643,103677.347816628,97666.78245,80667.71,97056.35760766,77992.391608414,102642.109220608,102087.635,91141.9010589701,100000.0,100000.0,108831.636,89201.51576071,114259.651902,106926.28
81,84360.404806439,152851.04831172424,195462.54371877995,103677.347816628,97666.78245,80914.67,98737.085827111,79123.433923924,102677.591018752,105568.814,93913.54969560585,100000.0,100000.0,109320.103,88790.07696811,114328.621902,106926.28
82,82171.125348679,167657.56768310224,214397.01764049396,98605.94614967184,97666.78245,80914.67,97713.672560872,83005.660250134,102665.763752704,109405.74,91024.98845347636,100000.0,100000.0,111223.668,91121.56345951,113479.45370200001,106926.28
83,82951.746457624,160262.06822769175,204939.70440810744,96002.42954092639,97666.78245,80914.67,96303.3933542305,79857.082993444,102843.172743424,106266.125,90330.9575576591,100000.0,100000.0,111152.898,90270.63322936,112224.996902,106926.28
84,85104.919195419,163381.68079964875,208929.04325324844,96147.29192294247,97666.78245,80914.67,96484.714984963,76696.278252262,102692.083748224,106927.35,88828.04771150935,100000.0,100000.0,112203.393,87873.69056641,114783.78690199999,106926.28
85,84833.071633329,160774.24342607276,205594.67048716045,92543.50586254249,97666.78245,80914.67,97037.968493974,77026.420333546,102679.603748224,105549.26,86503.71214532194,100000.0,100000.0,112059.433,88116.81348931,114102.86777249999,106926.28
86,84045.428780239,159676.170841665,204190.4629085847,92578.09081001447,97666.78245,80914.67,96496.598956711,77619.453331408,102667.76661424,107155.085,85793.63810809936,100000.0,100000.0,112078.4472,88933.45715341,114699.6477725,106926.28
87,84598.302870349,154760.06496023524,197903.78092252297,89084.73338712848,97666.78245,80914.67,97310.66907853,77050.87530253,102703.278016192,106672.39,85955.66785014916,100000.0,100000.0,112152.8714,88328.76680671,114121.46777250001,106926.28
88,83591.275994539,165151.01330314676,211191.65334452243,92699.48665309028,97666.78245,80914.67,98225.345158192,78102.438968842,102774.300820096,105372.17,85396.62327417235,100000.0,100000.0,112861.1764,89397.88427536,113396.2477725,106926.28
