,AdaptiveMA2023,Crypto2023,CryptoBB2023,DividendPaydate2023,DynamicBreakout2023,FOMC2023,HedgeVIX2023,LumberGold2023,MultiVar2023,OptionSkewness2023,OvernightMomentum2023,SectorRotation2023,SimpleEMA2023,SMAPairs2023,SPY2023,TScrossSecMom2023,VolatilityRiskPremium2023
127,90179.950182395,154253.4856450389,100000.0,122598.95735260061,100232.10578,100000.0,105848.656312427,103581.38662168,99675.257305417,127252.87,92810.1500743522,100000.0,100000.0,110838.39,115597.41782084,75858.26063203053,113498.78
128,89950.954141599,155593.5499825625,100000.0,122919.66264744462,100370.337455,100000.0,106019.743742571,104672.34897106,99786.176575522,123225.4,91787.7429038542,100000.0,100000.0,111304.975,115305.48553535,75707.67826980153,113431.62
129,90175.830182395,157057.06317500063,100000.0,122813.03617619461,100930.66247,100000.0,106676.124559306,106458.58784362,99934.068935662,122975.37,92127.6630291482,100000.0,100000.0,111175.025,115597.41782084,76057.21458063055,113717.78
130,90746.221456475,156887.47686925944,100000.0,122813.03617619461,101432.96912,100000.0,107552.939782081,107549.550193,99921.744572317,123932.77,91334.5381928962,100000.0,100000.0,111096.97,116333.82358604,75532.25641308754,114175.58
131,91471.992362091,156315.1230873829,100000.0,125071.2469218946,102508.061105,100000.0,108484.592497877,108719.64970762,100217.529292597,126741.15,91501.1690794172,100000.0,100000.0,110441.365,117270.11091608,76409.63914213853,114758.94
132,92193.674330035,167472.9044386495,100000.0,124529.34600756162,102288.05858,100000.0,108088.589531647,109595.81117992,100500.989649532,126464.115,92130.5662072712,100000.0,100000.0,110528.465,118201.13820494,77016.58626927754,115089.18
133,92134.369202627,160615.05037388465,100000.0,123658.87795510261,102125.685035,100000.0,108522.3345778,108527.45944918,100242.178019287,124576.565,91156.2999638532,100000.0,100000.0,110343.825,118127.49762842,77405.42248709853,115057.5
134,92451.246341043,159615.82125868404,100000.0,123579.5776286126,101844.93845,100000.0,109059.542533915,109686.25365448,100279.151109322,124931.67,91391.0412012752,100000.0,100000.0,110546.535,118537.78084046,78543.91697751053,115252.86
135,93134.083401103,158478.59544371365,100000.0,123579.5776286126,100931.830625,100000.0,109307.544257641,111037.23811822,100279.151109322,124684.14,91297.7610692692,100000.0,100000.0,110161.765,119418.83773811,78314.00147322153,115461.46
136,93338.514753539,157730.42056544364,100000.0,121927.46647702628,100386.30224,100000.0,108513.623411644,111506.408455,100316.124199357,121630.445,94499.8934360272,100000.0,100000.0,109677.57,119684.4698177,77119.55395768353,115546.02
137,92719.025165067,157962.7704304175,100000.0,120688.27307417261,100387.470395,100000.0,108598.558765429,110534.15185348,100192.880565907,121029.73,93864.6009926412,100000.0,100000.0,109605.905,118890.20359952,75758.45911205454,115397.9
138,92716.965165067,157726.26403834217,100000.0,124074.61827173812,100114.122125,100000.0,108704.823052195,110183.68726456,100205.204929252,119830.16,95373.3827099402,100000.0,100000.0,109378.86,118890.20359952,74955.50189177554,115428.9
139,93127.887869939,154483.34159375183,100000.0,124110.99524091561,100055.32499,100000.0,108881.632014046,110455.01468824,100081.961295802,119683.335,94787.8936136662,100000.0,100000.0,108947.28,119421.4677587,74620.10522256253,115496.78
140,93379.342005603,155117.62762944077,100000.0,124110.99524091561,100055.32499,100000.0,108902.980548247,110443.70937892,100069.636932457,120811.11,98839.1308186912,100000.0,100000.0,109864.02,119747.59031186,75525.01391067554,115496.78
141,93391.593287455,156333.82745933963,100000.0,124110.99524091561,100055.32499,100000.0,108012.040477651,111314.21819656,100168.231839217,122719.435,98671.6708724692,100000.0,100000.0,109654.785,119766.00045599,74963.75030417353,115496.78
142,92772.103698983,155416.06627532843,100000.0,125195.93547771561,100055.32499,100000.0,108820.903728982,109878.44391292,100020.339479077,125858.42,98048.7768702492,100000.0,100000.0,110165.325,118971.73423781,76359.35133948353,115496.78
143,93675.743393331,155480.07679269157,100000.0,124764.87254523611,100055.32499,100000.0,108777.806681221,111297.26023258,100155.907475872,127504.19,97293.7102682082,100000.0,100000.0,110097.165,120136.83335918,76885.03390646554,115496.78
144,93851.552182063,155006.6483558307,100000.0,124915.39054618611,100055.32499,100000.0,108612.513604507,112586.06549506,100180.556202562,126358.32,96523.3506961622,100000.0,100000.0,110182.585,120365.64515051,76676.02202853553,115496.78
145,93581.666764547,156447.3006492106,100000.0,124830.22422802361,100055.32499,100000.0,107646.719178187,112071.673921,100096.321992862,123427.34,96936.1749098202,100000.0,100000.0,110167.385,120021.11245322,77358.46737055454,115496.78
146,92281.369053687,153590.51957234964,100000.0,123436.26905858361,100055.32499,100000.0,107112.241917127,110551.10981746,100133.178515002,123760.105,97618.25228803487,100000.0,100000.0,109997.11,118351.04937857,76313.13975880446,115496.78
147,92015.572573843,153209.78168985224,100000.0,123393.46275810362,100055.32499,100000.0,107246.546663497,110240.21381116,100170.248406607,129669.8,96817.31727171756,100000.0,100000.0,110083.34,118011.77672246,77103.58181509747,115496.78
148,91598.485400135,152641.16878236705,100000.0,123732.7010563296,100055.32499,100000.0,107634.654579802,110019.76027942,100367.954495167,129334.2,96473.02955053489,100000.0,100000.0,110402.82,117477.88254269,77295.48006168896,115496.78
149,92393.768246175,152591.29045714904,100000.0,124024.32996091651,100055.32499,100000.0,107692.204895827,110093.24479,100405.024386772,128406.47,96779.05178171855,100000.0,100000.0,110159.235,118503.59057279,77675.61054745145,115496.78
150,91990.992354319,154986.28137303336,100000.0,123847.98192067561,100055.32499,100000.0,107308.463803027,109403.62092148,100454.450908912,128005.555,96861.61724910988,100000.0,100000.0,109828.135,117988.10653715,78022.02194726346,115496.78
151,91375.591703519,154851.60989494476,100000.0,128416.95905797911,100055.32499,100000.0,106932.774036157,108550.07006782,100392.667756237,129070.28,96487.24387866718,100000.0,100000.0,109794.835,117199.10036015,77065.38845115545,115496.78
152,91406.243204895,154543.19558401345,100000.0,128084.2380725776,100055.32499,100000.0,106650.474812887,108069.59442172,100343.241234097,128324.855,96877.76333744323,100000.0,100000.0,109689.155,117241.18068959,76773.99656376547,115496.78
153,91351.027015159,153596.33871029175,100000.0,129435.6310000606,100055.32499,100000.0,106864.704882802,108222.21609754,100244.388189817,129059.3,96999.71055720224,100000.0,100000.0,109551.935,117172.80015425,76059.29674510346,115839.77
154,91851.906348815,154013.65403128235,100000.0,128450.92645229561,100055.32499,100000.0,106117.5342773195,108035.67849376,100157.891776072,129208.565,96459.7971641376,100000.0,100000.0,109356.455,117819.78521939,77810.89855868847,116376.45
155,90782.633616423,152616.22961975803,100000.0,127242.45633833262,100055.32499,100000.0,105624.4855321695,106611.20951944,100194.961667677,128467.745,96605.96627006598,100000.0,100000.0,109564.5,116446.91447141,78738.89371965046,115265.69
156,90116.121244723,150818.94730106945,100000.0,126766.06956701662,100055.32499,100000.0,104962.131540427,105311.09894764,100145.535145537,126560.965,97028.7871392873,100000.0,100000.0,108647.09,115592.15777966,78597.83601130295,114538.19
157,89429.164184663,140500.3687715957,100000.0,127399.8636786838,100055.32499,100000.0,105229.686213802,104073.1675771,100256.744820352,126348.29,98367.314799749,100000.0,100000.0,108264.5,114711.10088201,78180.23955742594,113704.89
158,89470.038030219,140827.48745448375,100000.0,126180.46047753961,100055.32499,100000.0,105322.667055397,104638.4330431,100293.814711957,126821.075,98262.90210972632,100000.0,100000.0,108320.51,114766.3313144,78319.93281889145,113785.07
159,90048.607179643,139315.34289495804,100000.0,124295.0164054156,100055.32499,100000.0,105063.9643675195,104485.81136728,100182.605037142,128366.45,97688.45463111898,100000.0,100000.0,108328.26,115513.25716196,80231.71735803245,114610.79
160,89803.255388159,135365.81084311276,100000.0,124755.13916653862,100055.32499,100000.0,106286.3936092195,104174.91536098,100133.178515002,128886.275,97687.72979840027,100000.0,100000.0,108610.975,115200.28471175,80189.78750302593,114313.77
161,90798.896180127,140319.55984268044,100000.0,124054.17271714362,100055.32499,100000.0,105357.9343087195,105282.83567434,100318.527973027,128686.165,96369.60267154593,100000.0,100000.0,108580.295,116483.73475967,80902.33338641246,115615.81
162,89541.532314823,138749.22390373377,100000.0,126252.16569482711,100055.32499,100000.0,105677.372483017,103830.10342672,100256.744820352,127508.37,96957.24225910757,100000.0,100000.0,108651.89,114868.90211741,80441.01619624946,114040.69
163,90169.168716311,138509.80794268736,100000.0,126889.56926646661,100055.32499,100000.0,106181.202864652,104271.0104902,100194.961667677,127445.88,96952.66533266085,100000.0,100000.0,108579.745,115678.94845913,80091.59244358796,114961.33
164,90737.515521555,138046.77082358024,100000.0,126929.49715583462,100055.32499,100000.0,107399.921230267,105198.04585444,100256.744820352,127363.87,97416.05739182749,100000.0,100000.0,108516.775,116412.72420374,80205.61885240948,115776.15
165,92043.915576595,144479.8278185718,100000.0,126018.67718154562,100055.32499,100000.0,107626.0541524045,106662.08341138,100479.164169982,125676.745,97301.01452338947,100000.0,100000.0,108467.62,118095.93738134,80859.92664212448,117237.35
166,92420.082311255,142496.74873844616,100000.0,124317.12671829862,100055.32499,100000.0,107822.123276407,107063.42189224,100479.164169982,125730.99,96962.49524145013,100000.0,100000.0,108603.065,118582.49119049,81107.16773092898,117674.65
167,92283.087368079,137518.06057626943,100000.0,125011.31002466919,100055.32499,100000.0,107483.304215032,106876.88428846,100578.017214262,125993.095,96766.19930525807,100000.0,100000.0,108506.55,118408.90983155,81989.2299962995,117645.37
168,92452.762750303,136202.10409593457,100000.0,125113.74291765761,100055.32499,100000.0,107074.390161922,108143.0789323,100523.276571268,126394.17,96396.21354086671,100000.0,100000.0,108622.36,118629.83156111,81584.239450048,117935.09
169,92052.031327283,136543.77062367785,100000.0,123492.66843454461,100055.32499,100000.0,106412.714081017,105870.71175898,100386.826430728,129310.385,96130.08851811671,100000.0,100000.0,108890.96,118116.97754606,82144.86812392951,117646.99
170,91432.541738811,136395.79825886444,100000.0,122990.50988256962,100055.32499,100000.0,106441.7954821945,105475.02593278,100275.334304242,134614.395,95529.78243142371,100000.0,100000.0,108342.325,117322.71132788,82253.61332485951,117099.83
171,91150.389508279,137672.68338444523,100000.0,123893.59364335037,100202.982185,100000.0,106429.4506638295,104457.54809398,100461.154515052,134515.385,95841.66160524871,100000.0,100000.0,108076.58,116962.39850705,82015.42370506651,116799.37
172,91285.308920291,135117.25052244304,100000.0,123418.91885051462,99739.20254,100000.0,106825.252375042,104225.78925292,100411.602458836,138461.615,96550.81859537572,100000.0,100000.0,108135.125,117138.60988658,81778.66463361052,117133.23
173,91882.278289239,129682.17568452164,100000.0,122691.79399113261,99927.27539,100000.0,106527.633894007,104474.50605796,100436.378486944,136472.705,97492.86293359772,100000.0,100000.0,108170.84,117909.20591945,81910.38335522951,117930.17
174,91377.278955583,133147.88798175237,100000.0,122920.9840473866,99914.870585,100000.0,106645.2876255445,104372.75827408,100386.826430728,138825.88,97915.42018809172,100000.0,100000.0,107971.69,117262.22085431,80589.74982009952,117389.49
175,91481.531335055,134399.83394472417,100000.0,122999.48599090661,100597.93517,100000.0,107141.6334328945,103688.78706022,100473.542529106,138814.215,97897.56197803271,100000.0,100000.0,107908.8,117398.98192499,80948.5531233185,117778.65
176,92266.591836915,135988.45860291744,100000.0,122746.02324304107,100758.79748,100000.0,106211.378532407,105147.1719625,100448.766500998,136449.905,98361.56653586272,100000.0,100000.0,107982.88,118411.53985214,80552.5909904065,118974.59
177,91155.227491615,135628.9190086377,100000.0,122473.79592048304,100812.41825,100000.0,106270.10335111,104050.55695846,100399.214444782,135326.325,98528.68848948671,100000.0,100000.0,107559.945,116984.52212639,79409.1408534195,117574.17
178,91206.511205623,136860.49798881216,100000.0,122473.79592048304,100687.970045,100000.0,106058.7070003715,103360.93308994,100386.826430728,134853.24,98830.28353161771,100000.0,100000.0,107274.92,117053.14389441,79821.8107397455,117402.42
179,91015.696525287,137335.5890365136,100000.0,122680.61549384905,100928.4632,100000.0,105521.84588552,102959.59460908,100312.498346404,134044.57,98734.0671729687,100000.0,100000.0,107313.625,116810.32840757,79963.9992201605,117401.205
180,90178.602232931,135586.10677949223,100000.0,122539.89922266304,101499.08423,100000.0,104157.811005314,101930.81146096,100250.558276134,132243.5,99032.89977784072,100000.0,100000.0,107313.295,115736.13380818,79296.08587117551,116428.795
181,88689.073284631,132387.24352217783,100000.0,122142.96312445504,101884.433495,100000.0,104108.529495949,100353.72081082,100300.11033235,132174.105,98674.25278744471,100000.0,100000.0,107171.65,113822.64219993,78908.73787374451,114388.045
182,88488.000197755,132119.56317684124,100000.0,124073.68121411705,102152.13719,100000.0,103908.3268765365,100127.61462442,100399.214444782,132236.635,98064.6140823877,100000.0,100000.0,107367.72,113566.63021924,79394.0057257815,114127.935
183,88857.294514503,132714.77785777603,100000.0,122983.85268224505,102557.494205,100000.0,103023.7622394765,100574.17434256,100362.05040262,130093.605,98122.69983855772,100000.0,100000.0,107467.64,114044.34329661,79680.71415164,114737.965
184,87552.416883923,133147.05667633205,100000.0,122983.85268224505,102708.752795,100000.0,102776.246262479,99284.3603032,100374.438416674,130794.07,98479.3615635877,100000.0,100000.0,107363.94,112368.38857766,79816.26887426751,112691.915
185,87585.235466159,133533.61369677156,100000.0,122983.85268224505,102228.16216,100000.0,103329.8166430565,100210.06676545,100300.11033235,131200.435,99099.71336441171,100000.0,100000.0,107258.68,112413.25665675,80568.3316599435,112745.625
186,88089.940749235,138132.39528187117,100000.0,122497.82444289455,102139.1286,100000.0,103333.572648419,101113.0565047,100473.542529106,132068.675,100539.52777569571,100000.0,100000.0,107283.535,113065.16345294,81189.50017210851,113526.235
187,87874.505893203,144819.8317354745,100000.0,121070.01830359106,102984.31448,100000.0,102736.6375728385,100636.0053217,100485.93054316,133521.255,100262.53202620671,100000.0,100000.0,107321.905,112790.67638086,80638.2537453435,113198.715
188,87837.567310967,138943.74937208396,100000.0,121024.67605103705,103151.8326,100000.0,101681.117896557,99119.66406145,100385.407471306,130984.945,100013.2835751787,100000.0,100000.0,107753.215,112745.80830177,82175.01706108252,113133.005
189,86661.945602791,138460.76092288963,100000.0,121796.41764131504,102713.83812,100000.0,102459.492222441,97455.6641017,100298.316975478,131880.505,101817.1812681667,100000.0,100000.0,107698.235,111236.12940533,81755.47168346925,111221.645
190,87289.751764347,137601.19111829944,100000.0,121646.42169942205,102238.2892,100000.0,102543.1221950985,97501.0975477,100521.878462962,131381.435,102098.60747875471,100000.0,100000.0,107542.36,112046.39412772,81667.31614119025,112178.055
191,87254.864863419,134700.3508541626,100000.0,121185.84413906206,101801.5606,100000.0,103138.2760815385,97574.92689745,100621.239124066,132260.34,101040.22389501471,100000.0,100000.0,106926.275,112004.1653474,81846.31595020626,112124.975
192,88286.852242651,136537.12018031545,100000.0,120488.95879675804,101899.45532,100000.0,103822.640783597,98511.9917212,100534.2985456,131581.245,99111.00963212972,100000.0,100000.0,106993.535,113334.37192748,82651.21663859126,113811.495
193,88849.004602351,132064.69701910144,100000.0,121738.11716597005,101515.47172,100000.0,104206.2649363815,99079.9097962,100832.380528912,132614.55,99753.79463705872,100000.0,100000.0,107023.355,114060.17908923,82391.57755722925,114801.745
194,89308.572896651,131038.03482503096,100000.0,121071.57579110505,101307.8674,100000.0,104586.133598739,100198.70840395,100770.280115722,133023.67,100641.1657002227,100000.0,100000.0,106376.385,114654.02131248,82164.09816610826,115609.495
195,89671.712169475,130940.77209085584,100000.0,119376.74406061854,102414.24652,100000.0,103887.9663693255,100028.33298145,100745.439950446,132101.48,100492.24078334271,100000.0,100000.0,105764.745,115123.81649354,82838.86770147926,116289.635
196,89123.904941547,128680.03700035,100000.0,116615.19707634454,102731.56044,100000.0,103756.7806109015,97773.6982237,100621.239124066,132448.98,99652.26115664771,100000.0,100000.0,105624.07,114421.76302072,83631.24978029226,115335.055
197,88678.681779019,130238.31901070235,100000.0,116597.47245618905,102078.78832,100000.0,104244.357248507,96961.57537645,100683.339537256,134139.23,99674.09269603872,100000.0,100000.0,105500.75,113851.6744864,82562.09056962426,114526.975
198,89608.085092851,133732.29569222324,100000.0,120811.04696432906,102403.27556,100000.0,103677.724428431,98523.3500827,100621.239124066,135117.46,98966.1777188207,100000.0,100000.0,105433.81,115049.91612798,82474.49542157525,116240.995
199,89601.921730235,130844.34066210104,100000.0,122770.74557761774,102662.359,100000.0,102675.4264811236,99619.43196745,100397.677636582,134029.355,98181.32305131671,100000.0,98910.7079717538,105561.06,115044.63753044,81690.52420565225,116254.735
200,88407.834890287,130708.83787859217,100000.0,120093.20004344404,102677.54956,100000.0,102103.721778229,97574.92689745,100397.677636582,133919.53,99045.36393715772,100000.0,98317.940391286,105645.78,113511.20494507,82137.04975498126,113785.705
201,87630.239355863,131023.90263288585,100000.0,118546.54163001405,102551.80548,100000.0,101585.116557451,96024.5105527,100534.2985456,133591.025,98713.75311302571,100000.0,97175.283377764,105108.925,112513.55001001,83672.32344066726,112226.565
202,86553.098350471,139018.56685991096,100000.0,118479.49224192304,101724.34192,100000.0,101693.260989371,94786.4491492,100695.759619894,134684.875,98986.46308239721,100000.0,97046.420860271,105386.475,111130.55745453,83996.31794071525,110511.445
203,86401.265614987,147340.76542253423,100000.0,117840.98998435504,101803.6704,100000.0,102170.80553477,93985.68466345,100757.860033084,134623.49,100901.94211614021,100000.0,97654.241407384,106908.745,110937.88864432,85037.14634505125,110086.7
204,87049.588589623,149113.93988403416,100000.0,120496.57355579305,101803.6704,100000.0,100948.760043562,94803.48669145,100733.019867808,130376.375,100279.82812459071,100000.0,96281.22838914,107217.755,111774.54635441,84787.12667191026,110086.7
205,85800.106354359,149303.47751986256,100000.0,120411.98355579305,101803.6704,100000.0,100492.074840384,93241.7119852,100621.239124066,128085.135,101001.43289412271,100000.0,95081.552562568,107154.75,110169.85270225,83430.35805171425,110086.7
206,84772.205700359,150653.1018697196,100000.0,120411.98355579305,101803.6704,100000.0,100152.269334022,93480.2375767,100819.960446274,134746.375,104103.7348917357,100000.0,94452.064866496,107023.955,108850.20331725,82086.37631516626,110086.7
207,85815.083942065,149984.31665908825,100000.0,120411.98355579305,101803.6704,100000.0,100884.712895509,92384.15569195,100882.060859464,137049.735,104746.07933616971,100000.0,95844.464281177,107804.915,108356.65444726,83418.23918004225,110086.7
208,84802.521059403,151160.61382881275,100000.0,121463.78390679036,101803.6704,100000.0,101173.258344485,92895.28195945,100844.80061155,135579.46,104274.32273747372,100000.0,96310.878171926,107863.635,109652.55014333,84046.70912820825,110086.7
209,85059.266692751,151647.75880510855,100000.0,122040.23577110849,101803.6704,100000.0,102302.276093764,93696.0464452,100807.540363636,137603.475,104416.76817229271,100000.0,97450.114056665,107134.935,110341.4071223,83001.26956659925,110086.7
210,85963.392576863,154301.28570670617,100000.0,122006.82350062804,101803.6704,100000.0,103655.073681233,94229.8894357,101032.17744088,136677.19,104717.05136369071,100000.0,99189.18785469,107109.295,111518.53437372,84397.42907779725,110086.7
211,87607.079855183,150453.17291613744,100000.0,122006.82350062804,101803.6704,100000.0,104617.046513798,96734.40814645,101032.062931951,138610.52,104067.96870031672,100000.0,100189.297835587,106872.76,113656.36637742,83723.5464325162,110086.7
212,88403.522349479,158135.26630512977,100000.0,126502.83069763404,101803.6704,100000.0,104362.403545863,99358.18965295,101306.083735513,138165.715,104046.67084986171,100000.0,100163.069181584,106949.885,114693.61079403,83807.5920708012,110086.7
213,88604.658556679,158809.0393482829,100000.0,122762.17984632205,101803.6704,100000.0,104930.946394495,98120.12824945,101119.251369448,138372.725,103536.57383265672,100000.0,100692.203766688,106832.75,114957.54067103,84860.18746043919,110086.7
214,88854.557053607,157496.82374233936,100000.0,122458.09436803905,101803.6704,100000.0,105114.388628123,97773.6982237,101193.984315874,137281.66,103238.17031149371,100000.0,100724.134301996,106937.91,115284.81371851,85709.7889341482,110086.7
215,88917.533439911,157741.6431886177,100000.0,120748.23620016404,101803.6704,100000.0,104158.577583875,96734.40814645,101169.073333732,136658.02,103909.3261654217,100000.0,99848.325333548,107615.155,115369.27127915,86818.55089734319,110086.7
216,88222.662573359,177069.4942105927,100000.0,122598.26108276554,101803.6704,100000.0,105211.672243439,95240.7836092,101019.60744088,136057.31,104192.06403659472,100000.0,101467.659624168,107612.715,114469.27039858,86922.6802919362,110086.7
217,89596.125496103,170803.52960508145,100000.0,123848.14745827105,101803.6704,100000.0,105181.076899225,96302.79040945,101044.518423022,136162.64,104302.00984274772,100000.0,101451.694356514,107505.615,116256.07566587,88525.82329119819,110869.755
218,89508.751489079,171485.6157024376,100000.0,125972.63526114104,101803.6704,100000.0,107024.127019841,96336.86549395,101081.884896235,136770.78,105626.27188899872,100000.0,103408.58002039,107334.12,116145.22511753,88526.0643596732,110833.495
219,91241.836298567,165273.68594924585,100000.0,125299.71839793304,101803.6704,100000.0,106758.177586121,101612.8244107,101480.460610507,134644.12,105822.3941088527,100000.0,103472.441091006,107627.09,118399.18626711,88041.41555190369,111975.115
220,91432.813695407,171921.63539538495,100000.0,125299.71839793304,101803.6704,100000.0,107115.725600217,101788.87901395,101293.628244442,135538.75,105721.82868689371,100000.0,103618.409252414,107222.34,118649.91965026,86862.05157003719,112115.465
221,91542.520609367,163796.0405646626,100000.0,126564.78190220454,101803.6704,100000.0,107183.418996507,100147.5957772,101468.005119436,135397.235,105973.7478304067,100000.0,103652.620540244,107617.09,118795.08108261,87832.30961398619,112232.615
222,91654.259285399,168025.30689043883,100000.0,125816.09339061203,101803.6704,100000.0,107887.414962349,101516.27833795,101393.27217301,135745.535,105490.65323291371,100000.0,104653.870897402,107405.15,118942.88181373,87096.6951706422,112321.295
223,92357.240724383,168854.5340471881,100000.0,125631.35285592804,101803.6704,100000.0,107733.5298000662,102106.91313595,101405.727664081,135665.92,105781.70765727072,100000.0,104341.407801888,107512.22,119858.71848692,88253.51076782569,112679.205
224,92154.056279255,161465.0601661414,100000.0,125631.35285592804,101803.6704,100000.0,107995.501542665,100795.0223827,101468.005119436,138224.89,104993.16456465972,100000.0,104786.154543678,107447.095,119597.42790869,87947.9532829727,112635.735
225,92507.574641855,172190.562698852,100000.0,125631.35285592804,101803.6704,100000.0,107756.575789287,101425.41144595,101480.460610507,138505.18,104716.62277905471,100000.0,104733.697235672,107426.77,120059.30519344,88001.80086215869,112854.485
226,92562.423979871,172227.9714427655,100000.0,125631.35285592804,101803.6704,100000.0,108023.711106749,102106.91313595,101405.727664081,139259.0,104687.19647498672,100000.0,104690.362937754,107573.09,120133.205559,87325.4654669912,112908.325
227,92393.779489967,169264.78327210617,100000.0,125631.35285592804,101803.6704,100000.0,108251.611920786,101766.16229095,101530.282574791,138929.64,104666.33190914271,100000.0,104702.907076625,107796.275,119916.78305986,87613.1526529772,112872.865
228,92483.168783207,171054.9994947222,100000.0,125631.35285592804,101803.6704,100000.0,108429.476145805,101374.2988192,101717.114940856,137456.7,105028.49302563671,100000.0,104653.870897402,107348.86,120035.55150451,87681.6749796242,112963.715
229,92416.112396903,169406.5208462673,100000.0,125631.35285592804,101803.6704,100000.0,108236.795026057,101908.1418097,101916.402797992,136162.58,105211.73491614271,100000.0,104749.662503326,107500.125,119951.09394387,86739.1262530967,112979.755
230,92777.757807791,171404.9790766685,100000.0,125631.35285592804,101803.6704,100000.0,109243.464295208,102294.3261007,101854.125342637,135372.08,105054.4788536887,100000.0,105644.857868211,107707.47,120423.5284237,85384.63839260419,113114.625
231,93324.293567231,183118.48810140564,100000.0,125631.35285592804,101803.6704,100000.0,108725.312040887,105275.89599445,102150.201331186,133666.97,105129.8053618527,100000.0,105094.056134148,107590.55,121136.1390916,84387.62552669119,113321.725
232,92832.598907879,187198.53510423805,100000.0,125631.35285592804,101803.6704,100000.0,108999.675831653,106400.37378295,101987.711937874,135710.93,105653.88234186072,100000.0,105046.160331186,107691.48,120500.06808803,83048.36547880255,113182.995
233,92812.273049231,191419.07272310116,100000.0,125631.35285592804,101803.6704,100000.0,108976.995149772,104980.57859545,102112.644765634,136031.38,106529.21884678472,100000.0,104723.433849323,107510.44,120476.3143991,84043.17311227255,113206.225
234,92436.388827983,186361.8261987061,100000.0,116676.45800165605,101803.6704,100000.0,109409.553658401,104793.1656307,102087.658200082,134764.455,107152.03283019672,100000.0,105438.44976497,107710.59,119990.68342542,83034.82909815955,113113.705
235,93139.370266967,196614.315947266,100000.0,117030.98738597604,101803.6704,100000.0,109410.677580057,105548.49667045,102162.617896738,133654.36,107746.9237664887,100000.0,105972.145855118,107430.04,120906.52009861,84182.90213228055,113354.615
236,93537.587395151,196284.2876954069,100000.0,117030.98738597604,101803.6704,100000.0,109579.940747455,106349.2611562,101937.73880677,125713.065,108051.45523485671,100000.0,106261.801425412,107681.93,121426.4619563,84402.60859327254,113589.025
237,93899.232806039,185607.41652978383,100000.0,117030.98738597604,101803.6704,100000.0,110007.115488864,106570.74920545,101962.725372322,124245.795,108307.37353380471,100000.0,106748.742088859,107783.975,121898.89643613,84172.00725216954,113689.895
238,94325.894603231,186758.77453689935,100000.0,117030.98738597604,101803.6704,100000.0,111465.057917885,106462.8447712,101975.218655098,123879.14,107065.91620741271,100000.0,108097.807205622,107323.135,122455.7884766,84757.24966307856,113801.725
239,95624.182329311,183811.79682193583,100000.0,117030.98738597604,101803.6704,100000.0,112062.319237111,110057.76618595,102487.443248914,120724.09,105636.90424792071,100000.0,108437.6393314,107696.03,124144.9396894,83778.20828061755,114142.925
240,95928.938402183,188755.9858091701,100000.0,117030.98738597604,101803.6704,100000.0,112040.859827737,113113.16542945,102662.576940982,121123.06,105000.99570352472,100000.0,108440.579742238,107867.395,124543.47380367,81180.73929676454,114324.185
241,95769.016841711,183164.20989952216,100000.0,117030.98738597604,101803.6704,100000.0,112387.010246585,112164.7422442,102549.779758129,123002.745,106770.13754490072,100000.0,109166.509742238,107859.975,124338.3825609,82309.22202868955,114184.145
242,96305.536841711,185148.53593777824,100000.0,117030.98738597604,101803.6704,100000.0,112694.115598281,112204.49650945,102537.246737812,122464.53,106160.33010260871,100000.0,109535.199742238,108570.035,125037.9825609,83663.06276381854,114269.005
243,96888.976841711,180791.2485772758,100000.0,117030.98738597604,101803.6704,100000.0,112320.774433929,114373.94355595,102574.845798763,124004.945,106615.71461180072,100000.0,108549.354742238,108783.43,125798.5325609,83009.57700600656,114617.89
244,95544.616841711,183769.8158982107,100000.0,117030.98738597604,101803.6704,100000.0,112605.504526121,112141.7647462,102712.70902225,123662.95,105601.78482100471,100000.0,109132.159742238,108648.39,124054.8325609,83384.48367958455,113350.11
245,96448.336841711,186924.6199682492,100000.0,117030.98738597604,101803.6704,100000.0,112674.212959993,114045.5647462,102812.973184786,123953.76,105745.05392876071,100000.0,109313.069742238,108450.555,125231.4325609,83586.48672722855,114235.15
246,96640.096841711,189538.65986238257,100000.0,117030.98738597604,101803.6704,100000.0,113092.926745561,115105.7647462,102850.572245737,122618.83,105768.63646538071,100000.0,109931.369742238,108142.7,125483.1825609,83358.39008163156,114464.1
247,97046.056841711,186171.4572574574,100000.0,117030.98738597604,101803.6704,100000.0,113364.747825689,116599.1647462,102800.440164469,123415.36,105288.35311759671,100000.0,109829.464742238,108130.655,126013.1825609,83219.48376678555,114938.1
248,97219.456841711,186099.9649913116,100000.0,117030.98738597604,101803.6704,100000.0,113537.354488749,117009.5647462,102925.770367639,123835.025,105478.1939375927,100000.0,110194.719742238,108134.45,126241.0825609,83159.74140793754,115175.36
249,97254.136841711,199648.99638407116,100000.0,117030.98738597604,101803.6704,100000.0,113172.199156077,116564.9647462,102913.237347322,123479.23,105604.5513849487,100000.0,109789.389742238,108096.845,126288.7825609,83132.59509779255,115259.74
