,ActiveCollar2007,AdaptiveMA2007,CryptoBB2007,DividendPaydate2007,DynamicBreakout2007,FOMC2007,HedgeVIX2007,LumberGold2007,MultiVar2007,OptionSkewness2007,OvernightMomentum2007,SectorRotation2007,SimpleEMA2007,SPY2007,TScrossSecMom2007,VolatilityRiskPremium2007
136,100000.0,100186.341231911,100000.0,100000.0,98142.850375,100000.0,100000.0,108532.308337272,102029.431440907,100000.0,77586.0700139651,100000.0,100000.0,110317.886886637,103769.05551227638,112865.965
137,100000.0,100557.836780363,100000.0,100000.0,98428.604675,100000.0,100000.0,108518.934193032,102016.705692274,100000.0,77012.30880908169,100000.0,100000.0,110765.71920457,103115.49519080415,113124.545
138,100000.0,99781.054973039,100000.0,100000.0,98582.472375,100000.0,100000.0,109107.396539592,102194.866173136,100000.0,77153.16116187826,100000.0,100000.0,109422.222250771,102865.18903437043,113150.305
139,100000.0,100528.014942868,100000.0,100000.0,98862.970325,100000.0,100000.0,109027.151674152,102131.237429971,100000.0,78225.35539614261,100000.0,100000.0,109941.139063614,103707.32200121015,113164.505
140,100000.0,102425.383764386,100000.0,100000.0,98260.879325,100000.0,100000.0,109401.627712872,102220.317670402,100000.0,77347.13702160961,100000.0,100000.0,107851.25491326,102473.61951214027,113164.505
141,100000.0,102015.496788231,100000.0,100000.0,98147.151025,100000.0,100000.0,109588.865732232,102334.849408099,100000.0,75170.69273437651,100000.0,100000.0,108299.087231193,103121.30174000605,113164.505
142,100000.0,104160.050679359,100000.0,100000.0,97097.792425,100000.0,100000.0,110431.436819352,102563.912883493,100000.0,75137.52220146013,100000.0,100000.0,106024.383394073,103698.82142045387,113164.505
143,100000.0,105897.258933096,100000.0,100000.0,96901.873925,100000.0,100000.0,110645.423127192,102665.718872557,100000.0,74219.33249765793,100000.0,100000.0,104240.162571832,103500.98184349529,113164.505
144,100000.0,104994.347883309,100000.0,100000.0,97462.391975,100000.0,100000.0,110297.695376952,102576.638632126,100000.0,73525.10587623037,100000.0,100000.0,105114.501859225,103855.1513195352,113164.505
145,100000.0,106307.777193559,100000.0,100000.0,97147.010975,100000.0,100000.0,110792.538713832,102703.896118456,100000.0,73346.31446065292,100000.0,100000.0,103778.113354917,103420.05451408289,113164.505
146,100000.0,105397.928131441,100000.0,100000.0,97505.876325,100000.0,100000.0,110499.836188488,102617.041254295,100000.0,72493.8914227722,100000.0,100000.0,104652.45264231,103928.44846458691,113164.505
147,100000.0,104905.963620705,100000.0,100000.0,97944.064775,100000.0,100000.0,110593.821488232,102626.598499681,100000.0,72563.16994093459,100000.0,100000.0,105128.718758207,105019.02892767938,113164.505
148,100000.0,102141.073503732,100000.0,100000.0,97239.236025,100000.0,100000.0,111251.71858644,102907.618198927,100000.0,72223.78128995874,100000.0,100000.0,102327.989658753,105315.49412142791,113164.505
149,100000.0,100945.395013878,100000.0,100000.0,96949.658925,100000.0,100000.0,110781.79208772,102767.108349304,100000.0,71742.76992323285,100000.0,100000.0,104751.970935184,103999.51798988452,113164.505
150,100000.0,102710.733629786,100000.0,100000.0,96888.73305,100000.0,100000.0,110634.100902408,102652.145745067,100000.0,71210.45026996544,100000.0,100000.0,105405.948288356,104260.16431971647,113164.505
151,100000.0,104207.060912309,100000.0,100000.0,96888.73305,100000.0,100000.0,110083.615575336,102601.051254295,100000.0,71788.76108294183,100000.0,100000.0,106955.590277394,103602.31700003687,113164.505
152,100000.0,101326.757413579,100000.0,100000.0,96888.73305,100000.0,100000.0,110593.821488232,102882.070953541,100000.0,72677.04726096008,100000.0,100000.0,104012.69218812,102438.12971819493,113164.505
153,100000.0,99389.503373369,100000.0,100000.0,96888.73305,100000.0,100000.0,110446.13030292,102894.844576234,100000.0,71333.05122573722,100000.0,100000.0,103884.740097282,102499.78801194292,113164.505
154,100000.0,99388.497355654,100000.0,100000.0,96888.73305,100000.0,100000.0,110620.674431016,102958.712689699,100000.0,71230.80515896667,100000.0,100000.0,103863.414748809,103193.49862375522,113164.505
155,100000.0,101245.263239802,100000.0,100000.0,96888.73305,100000.0,100000.0,111063.747986952,103035.354425857,100000.0,71494.58027488312,100000.0,100000.0,101915.699588275,102712.5402482605,113164.505
156,100000.0,102556.364571896,100000.0,100000.0,97445.15043,100000.0,100000.0,111345.703886184,103290.826879717,100000.0,72561.32295568474,100000.0,100000.0,100586.419533458,101076.83341071411,113164.505
157,100000.0,101924.296044028,100000.0,100000.0,97401.45273,100000.0,100000.0,111614.233314024,103418.563106647,100000.0,71223.05968893968,100000.0,100000.0,101176.420841211,98739.19792184522,113164.505
158,100000.0,99723.867200521,100000.0,100000.0,97003.560895,100000.0,100000.0,111735.071556552,103520.752088191,100000.0,70287.93339857263,100000.0,100000.0,103316.064138002,99080.94981191032,111479.155
159,100000.0,99173.691384832,100000.0,100000.0,97286.139355,100000.0,100000.0,112017.027455784,103648.488315121,100000.0,76484.67356950033,100000.0,100000.0,103323.172587493,100327.83641481918,112397.115
160,100000.0,99300.326194292,100000.0,100000.0,96829.741155,100000.0,100000.0,112419.821597544,103788.998164744,100000.0,75136.52950422258,100000.0,100000.0,103465.341577313,98755.65247772972,112608.815
161,100000.0,100459.279540611,100000.0,100000.0,96278.179075,100000.0,100000.0,112084.159812744,103648.488315121,100000.0,74749.59488818076,100000.0,100000.0,104680.886440274,99414.94043250814,113549.975
162,100000.0,100388.37673291,100000.0,100000.0,95776.141055,100000.0,100000.0,112178.145112488,103584.620201656,100000.0,74858.82808027205,100000.0,100000.0,104616.910394855,98853.24830874898,114073.335
163,100000.0,101465.339668961,100000.0,100000.0,95794.105665,100000.0,100000.0,112146.033641096,103380.242238568,100000.0,74752.35182054728,100000.0,100000.0,105747.153863924,100045.61198396924,114568.975
164,100000.0,100608.695429525,100000.0,100000.0,96078.140715,100000.0,100000.0,110852.829407452,103559.07295627,100000.0,75001.65679885703,100000.0,100000.0,104865.70612704,101164.30515672753,114439.435
165,100000.0,98365.046749722,100000.0,100000.0,95643.591365,100000.0,100000.0,107774.441068669,103763.450919358,100000.0,74277.86545799057,100000.0,100000.0,102541.243143483,100841.04723911737,112221.515
166,100000.0,97277.785883388,100000.0,100000.0,95774.684465,100000.0,100000.0,110684.150594368,103725.130051279,100000.0,74500.85053602392,100000.0,100000.0,104716.428687729,101099.750016665,114079.775
167,100000.0,98591.041491448,100000.0,100000.0,95626.597815,100000.0,100000.0,110023.491909789,103763.450919358,100000.0,73412.6187069442,100000.0,100000.0,104318.355516233,101977.2322658642,113896.515
168,100000.0,99720.665595808,100000.0,100000.0,95713.993215,100000.0,100000.0,111162.073898106,103788.998164744,100000.0,72947.34595460616,100000.0,100000.0,105256.670849045,102513.74422133254,114789.735
169,100000.0,100877.094181184,100000.0,100000.0,95439.183235,100000.0,100000.0,112497.447835021,103796.681279794,100000.0,72633.23085503782,100000.0,100000.0,106486.432610988,102820.02417449586,115606.815
170,100000.0,99756.020732704,100000.0,100000.0,95410.77973,100000.0,100000.0,111077.734491564,104011.486855948,100000.0,72891.16394023251,100000.0,100000.0,105313.538444973,102321.04887282933,114643.415
171,100000.0,100225.148822656,100000.0,100000.0,95410.77973,100000.0,100000.0,111330.75271119,103883.267091418,100000.0,73754.63274824325,100000.0,100000.0,105818.238358834,102369.85566566812,115278.575
172,100000.0,98585.238431552,100000.0,100000.0,95410.77973,100000.0,100000.0,109166.041276612,104242.282432102,100000.0,72439.56613714056,100000.0,100000.0,104097.993582012,101968.9552873277,114647.255
173,100000.0,99701.228164256,100000.0,100000.0,95410.77973,100000.0,100000.0,108013.402720538,104267.926385008,100000.0,71970.15239280424,100000.0,100000.0,103863.414748809,102601.59567630956,113929.575
174,100000.0,98243.349611543,100000.0,100000.0,95410.77973,100000.0,100000.0,110051.605045303,104178.172549837,100000.0,72089.17085551594,100000.0,100000.0,105377.514490392,102598.34826128515,115887.555
175,100000.0,98718.959450163,100000.0,100000.0,95410.77973,100000.0,100000.0,109222.26754764,104216.638479196,100000.0,71831.81138382987,100000.0,100000.0,105377.514490392,102784.23887186378,115625.055
176,100000.0,99486.288675565,100000.0,100000.0,95410.77973,100000.0,100000.0,109629.908012593,104049.952785307,100000.0,71993.18844453298,100000.0,100000.0,106209.203080839,102582.55204826333,116118.875
177,100000.0,99556.786544837,100000.0,100000.0,95410.77973,100000.0,100000.0,109995.378774275,104075.596738213,100000.0,71662.4446459707,100000.0,100000.0,106294.504474731,102657.71378747051,116109.395
178,100000.0,99016.727416357,100000.0,100000.0,95410.77973,100000.0,100000.0,109039.532166799,104049.952785307,100000.0,71408.32994843909,99980.01,100000.0,105725.828515451,102698.21181841365,116522.595
179,100000.0,97099.191969145,100000.0,100000.0,95410.77973,100000.0,100000.0,113411.124739226,104165.350573384,100000.0,70449.3797967478,102591.358949438,100000.0,108754.027998617,103476.76626012335,117453.055
180,100000.0,96378.576056926,100000.0,100000.0,95410.77973,100000.0,100000.0,114985.46032801,104178.172549837,100000.0,70404.16381712748,103487.326419643,100000.0,109443.547599244,103854.7552088906,117563.675
181,100000.0,95730.648389624,100000.0,100000.0,95410.77973,100000.0,100000.0,113903.104610721,103960.198950136,100000.0,70090.78188028297,103138.710519088,100000.0,108718.485751162,104775.9593642222,117499.875
182,100000.0,96130.622620767,100000.0,100000.0,95410.77973,100000.0,100000.0,114268.575372403,104114.062667572,100000.0,69243.95381901944,103572.23594388,100000.0,109182.012451381,105368.59969722328,117528.155
183,100000.0,95668.688069671,100000.0,100000.0,95410.77973,100000.0,100000.0,113270.559061656,104216.638479196,100000.0,69410.06502222907,103335.225890469,100000.0,108667.777045213,106155.45939998719,117542.515
184,100000.0,94671.60231242,100000.0,100000.0,95410.77973,100000.0,100000.0,113136.690213088,104319.21429082,100000.0,68957.86001198733,103170.924571134,100000.0,108732.056470984,107265.78514000853,117542.515
185,100000.0,94204.151400881,100000.0,100000.0,95410.77973,100000.0,100000.0,113798.956301286,104344.858243726,100000.0,68621.45892198337,103741.825292617,100000.0,109253.434035571,106982.38917859115,117542.515
186,100000.0,93902.89126859,100000.0,100000.0,95410.77973,100000.0,100000.0,114376.67778248,104434.612078897,100000.0,68712.62143412628,104146.547396954,100000.0,109660.537065454,107735.64542471769,117542.515
187,100000.0,93606.399348783,100000.0,100000.0,95410.77973,100000.0,100000.0,113136.690213088,104408.968125991,100000.0,68911.42059019719,103491.047662389,100000.0,109324.855619761,107932.55213673237,117542.515
188,100000.0,94852.774963978,100000.0,100000.0,95410.77973,100000.0,100000.0,115898.480708552,104340.761301916,100000.0,68637.9368926994,104633.377666978,100000.0,110788.998095656,108849.9850519971,117542.515
189,100000.0,94789.297693067,100000.0,100000.0,95410.77973,100000.0,100000.0,116913.0159926,104389.116157231,100000.0,68592.51264324422,104174.299345833,100000.0,110724.718669885,107761.28444265293,117542.515
190,100000.0,94395.29679669,100000.0,100000.0,95410.77973,100000.0,100000.0,116307.112975738,104376.247186168,100000.0,68489.74280786337,103734.456416471,100000.0,110274.762689488,105924.10177953709,117542.515
191,100000.0,94607.255880334,100000.0,100000.0,95410.77973,100000.0,100000.0,116673.472939422,104414.854099357,100000.0,67327.60299831959,104174.439178924,100000.0,110531.880392572,105735.96494022502,117542.515
192,100000.0,95480.26221491,100000.0,100000.0,95410.77973,100000.0,100000.0,118716.634275352,104299.03335979,100000.0,66500.90196030987,104879.959982702,100000.0,111560.351204908,105558.68688176565,117542.515
193,100000.0,95220.919091871,100000.0,100000.0,95410.77973,100000.0,100000.0,118040.27741932,104427.72307042,100000.0,65980.2566980302,104451.923889817,100000.0,111267.522709729,106253.83227543796,117542.515
194,100000.0,95953.14684523,100000.0,100000.0,95410.77973,100000.0,100000.0,118970.268096364,104183.212620223,100000.0,65762.12647094647,105712.343933925,100000.0,112131.723878428,107313.2888591624,117542.515
195,100000.0,95718.286953707,100000.0,100000.0,95410.77973,100000.0,100000.0,118829.360418024,104208.950562349,100000.0,64959.723631922854,105702.152239409,100000.0,111867.464016925,108087.01143234853,117542.515
196,100000.0,95293.682017935,100000.0,100000.0,95410.77973,100000.0,100000.0,117476.64670596,104183.212620223,100000.0,64529.85101361725,105589.376251971,100000.0,111381.797244433,106520.22766504715,117542.515
197,100000.0,94998.049473921,100000.0,100000.0,95410.77973,100000.0,100000.0,118237.548168996,104118.867764908,100000.0,63958.552785673266,106182.080348053,100000.0,111888.890492182,107493.12654033348,118074.955
198,100000.0,93987.273100355,100000.0,100000.0,95410.77973,100000.0,100000.0,116715.745242924,104131.736735971,100000.0,64188.121618194775,105680.245348443,100000.0,111010.405006645,108652.44619469161,117228.035
199,100000.0,94111.101678787,100000.0,100000.0,95410.77973,100000.0,100000.0,115842.117637216,104286.164388727,100000.0,63025.38141162463,105169.428997425,99217.28588852,110253.336214231,110091.01806535851,116582.795
200,100000.0,93950.486017912,100000.0,100000.0,95410.77973,100000.0,100000.0,116208.4776009,104492.067925735,100000.0,62955.64517085288,104923.598628921,99282.14164781,110439.032333125,109843.76415773001,117114.835
201,100000.0,94070.203375628,100000.0,100000.0,95410.77973,100000.0,100000.0,115997.11608339,104672.233520617,100000.0,62694.840494314376,105343.717247161,96798.166067003,110289.047006326,110820.75479778327,117029.995
202,100000.0,96409.928267088,100000.0,100000.0,95410.77973,100000.0,100000.0,112291.244143048,104929.612941877,100000.0,63284.459792154186,102850.205534887,96979.762193015,107539.316015011,108911.15730928439,113367.595
203,100000.0,95962.892480266,100000.0,100000.0,95410.77973,100000.0,100000.0,114179.407032804,104813.79220231,100000.0,60674.97588917517,102799.142718241,97783.973608211,107989.271995408,108432.82675656468,114245.115
204,100000.0,95099.101989622,100000.0,100000.0,95410.77973,100000.0,100000.0,115208.033084686,104839.530144436,100000.0,60498.97336993916,103621.889583084,97349.440020968,108946.321223554,110454.44510609694,115731.475
205,100000.0,95336.01925016,100000.0,100000.0,95410.77973,100000.0,100000.0,114052.590122298,105032.564710381,100000.0,60555.8287669776,103905.383715989,97686.689969276,108674.919203632,110486.79459360141,115336.455
206,100000.0,95478.45822286,100000.0,100000.0,95410.77973,100000.0,100000.0,113390.3240341,104993.957797192,100000.0,59928.87220402157,104728.96106563,98893.00709207,108503.507401576,110755.98774559255,115004.995
207,100000.0,94623.425848918,100000.0,100000.0,95410.77973,100000.0,100000.0,115687.119191042,104968.219855066,100000.0,59346.420592653245,105923.491212349,99366.454134887,110024.787144823,111126.25438022432,117101.015
208,100000.0,94959.665019056,100000.0,100000.0,95410.77973,100000.0,100000.0,115729.391494544,104993.957797192,100000.0,58389.30673336689,106542.291584338,98802.209029064,110417.605857868,112007.87239418723,117606.715
209,100000.0,94373.136022694,100000.0,100000.0,96028.97782,100000.0,100000.0,114447.13162165,104993.957797192,100000.0,57924.75783764927,105300.137695956,99651.819475763,109746.242966482,110173.38840003709,116754.455
210,100000.0,95428.654175573,100000.0,100000.0,96128.8282,100000.0,100000.0,116462.111421912,104800.923231247,100000.0,57910.53059447648,106847.088705613,97492.122691406,110981.836372969,111360.48902035484,118639.875
211,100000.0,92954.07845705,100000.0,100000.0,96348.31498,100000.0,100000.0,112122.15492904,105140.648547736,100000.0,57209.00839282624,104402.24298317,97252.156382033,108117.83084695,111505.07320369378,93111.335
212,100000.0,93677.188485964,100000.0,100000.0,95966.85892,100000.0,100000.0,112418.061053554,105253.829381476,100000.0,57508.22581338675,105080.13408281,96986.247768944,108353.522074777,112625.76564153485,115322.655
213,100000.0,94231.828629388,100000.0,100000.0,96260.88838,100000.0,100000.0,111121.710412826,105240.912298102,100000.0,57172.57923460359,104996.352580034,97874.771671217,107696.443500229,112578.81869802398,114352.475
214,100000.0,93040.146982408,100000.0,100000.0,97083.6187,100000.0,100000.0,112981.691766914,105202.16104798,100000.0,56878.828955943,106359.58678383,95689.132583144,109053.453599839,114167.48034565491,116765.075
215,100000.0,92337.440838926,100000.0,100000.0,97263.99358,100000.0,100000.0,109191.275219568,105499.253965582,100000.0,56350.340928488135,103758.800728285,95312.969179262,105839.482311289,113479.83850497962,111009.575
216,100000.0,92847.532803445,100000.0,100000.0,96449.31571,100000.0,100000.0,109994.448986106,105589.6735492,100000.0,57054.86933714125,105052.621959435,94139.079936113,105796.629360775,113487.78670160733,111027.335
217,100000.0,94255.789863255,100000.0,100000.0,94996.42366,100000.0,100000.0,108627.644506208,105809.263966558,100000.0,57458.42044613007,103853.452371706,92932.762813319,104175.359399662,112317.93206209903,107772.255
218,100000.0,95067.688136062,100000.0,100000.0,95422.97344,100000.0,100000.0,107824.47073967,105925.517716924,100000.0,56664.01672743636,102042.965502154,95449.166273771,103268.305280449,107767.51131828061,105953.675
219,100000.0,92308.866237527,100000.0,100000.0,94848.25858,100000.0,100000.0,110811.713520478,105602.590632574,100000.0,55584.2670469219,103739.525595236,95196.22881254,106268.011816429,107673.38737398044,111909.975
220,100000.0,90306.147759729,100000.0,100000.0,94679.15713,100000.0,100000.0,110036.721289608,105693.010216192,100000.0,55698.84208983098,103635.403706248,93762.916532231,105489.516548758,108021.99289523352,110318.115
221,100000.0,89229.963314491,100000.0,100000.0,94679.15713,100000.0,100000.0,108669.91680971,106003.020217168,100000.0,55035.10311688741,102702.246561117,94158.5366639,104246.780983852,107309.51885252494,107791.655
222,100000.0,89931.587028455,100000.0,100000.0,94679.15713,100000.0,100000.0,108120.376864184,106003.020217168,100000.0,54899.26757333666,103481.624666539,92563.084985366,104732.447756344,108662.93114865769,108776.875
223,100000.0,91441.157382447,100000.0,100000.0,94679.15713,100000.0,100000.0,105541.766350562,106338.864384892,100000.0,55385.83822631432,102257.875323665,93114.358939331,102961.192468432,109085.53108858895,107664.565
224,100000.0,91028.215931495,100000.0,100000.0,94679.15713,100000.0,100000.0,105429.04020789,106313.030218144,100000.0,55083.07059528266,103584.211771471,92018.29660733,103418.290607248,110939.98669472318,107520.055
225,100000.0,92529.989768296,100000.0,100000.0,94679.15713,100000.0,100000.0,104118.598799328,106648.874385868,100000.0,54855.69926667696,102016.353320004,92971.676268893,101711.314745107,110985.81032656941,106309.835
226,100000.0,91004.334127732,100000.0,100000.0,94679.15713,100000.0,100000.0,106288.577045764,106519.703552128,100000.0,54502.6528156573,103206.824791329,91402.166894075,103404.00629041,110712.96354700682,107883.095
227,100000.0,88626.6728667,100000.0,100000.0,94679.15713,100000.0,100000.0,103399.969639794,106855.547719852,100000.0,54028.01312884661,101765.486340963,92102.609094407,101004.241061626,111248.71252321619,105390.815
228,100000.0,88349.622763344,100000.0,100000.0,94679.15713,100000.0,100000.0,104809.046423194,106506.786468754,100000.0,53606.56460021287,102782.965360387,94547.67121964,102625.511022739,110079.44000489838,107400.275
229,100000.0,89516.385420444,100000.0,100000.0,94679.15713,100000.0,100000.0,108571.281434872,106416.366885136,100000.0,53444.36175615305,104978.677978395,94988.690382812,105603.791083462,110287.29500136727,110046.935
230,100000.0,89507.90828539,100000.0,100000.0,94679.15713,100000.0,100000.0,107965.37841801,106610.123135746,100000.0,53137.2272626377,105305.564062604,95293.512451475,105610.933241881,110990.04396661784,110225.915
231,100000.0,90221.029239319,100000.0,100000.0,94679.15713,100000.0,100000.0,108007.650721512,106661.791469242,100000.0,53066.15360155814,105831.823761697,95215.685540327,106460.850093742,110725.79833561082,110671.535
232,100000.0,89667.099190129,100000.0,100000.0,94679.15713,100000.0,100000.0,107119.93234797,106902.85498552,100000.0,52841.66826900444,105842.265441274,94586.584675214,105818.055836032,111652.63905912235,111100.835
233,100000.0,89046.482246038,100000.0,100000.0,94679.15713,100000.0,100000.0,105950.398617748,106938.706752952,100000.0,52599.11721090849,105662.40714164,95980.983499949,105096.697835713,111985.10338265904,110418.855
234,100000.0,89299.548144585,100000.0,100000.0,94679.15713,100000.0,100000.0,108035.83225718,106899.825427378,100000.0,52291.57502033639,107071.167524736,97414.295780258,106746.536430502,112495.0332303141,111422.235
235,100000.0,90914.151199035,100000.0,100000.0,94679.15713,100000.0,100000.0,110825.804288312,106692.45835765,100000.0,51872.14760732115,108256.753302653,97310.526565394,108353.522074777,112700.58891804487,112426.235
236,100000.0,90690.592142315,100000.0,100000.0,94679.15713,100000.0,100000.0,110670.805842138,106575.814380928,100000.0,51716.57176126487,108372.253592315,97972.055310152,108096.404371693,113618.37953055483,112447.455
237,100000.0,91448.113232875,100000.0,100000.0,94679.15713,100000.0,100000.0,111643.068822684,106485.091287922,100000.0,51438.72156000224,109074.446601657,95488.079729345,109010.600649325,113462.71100175192,113033.895
238,100000.0,89172.660941295,100000.0,100000.0,94679.15713,100000.0,100000.0,107810.379971836,106744.300125082,100000.0,50704.29118736104,106676.104072846,95890.185436943,106303.722608524,113910.69709904728,111854.475
239,100000.0,89696.876387075,100000.0,100000.0,94679.15713,100000.0,100000.0,108754.461416714,106614.695706502,100000.0,50895.17748821143,107583.990352983,96195.007505606,106939.374707815,115950.04944676906,112145.695
240,100000.0,89790.373719415,100000.0,100000.0,94679.15713,100000.0,100000.0,108331.738381694,106459.170404206,100000.0,50923.440776969706,108152.757091573,95144.344205108,107060.791400938,116694.40871781918,112381.355
241,100000.0,88513.948163175,100000.0,100000.0,94679.15713,100000.0,100000.0,106260.395510096,106290.684660052,100000.0,50685.369482600734,106580.884816494,93607.262709935,105546.65381611,117049.79189740923,112440.595
242,100000.0,87243.504802955,100000.0,100000.0,94679.15713,100000.0,100000.0,104315.869549004,106511.012171638,100000.0,50202.18020426044,104830.361103157,94087.195328681,104039.658389701,115138.25447658305,110676.815
243,100000.0,87683.969504455,100000.0,100000.0,94679.15713,100000.0,100000.0,106499.938563274,106511.012171638,100000.0,49947.193503265065,105669.658124334,94113.137632397,104575.320271126,114579.96906069029,111542.315
244,100000.0,87562.107780075,100000.0,100000.0,94679.15713,100000.0,100000.0,106697.20931295,106718.379241366,100000.0,49687.99808199046,105578.361930983,94417.95970106,104439.619261165,115520.64242884633,112845.695
245,100000.0,88098.287617895,100000.0,100000.0,94656.53478,100000.0,100000.0,108317.64761386,106783.181450656,100000.0,49276.41617450207,106410.332179457,95900.79273869,105089.555677294,116216.38897873691,113199.815
246,100000.0,89554.499448415,100000.0,100000.0,94945.38647,100000.0,100000.0,110586.261235134,106601.735264644,100000.0,48832.72126601041,108087.876583061,96846.201215535,106837.920533488,116850.57817347885,114301.495
247,100000.0,90298.049720915,100000.0,100000.0,94623.43471,100000.0,100000.0,111910.79341153,106536.933055354,100000.0,48585.23280901119,108556.054848143,96963.562267833,107735.437017363,117563.34183781994,114325.935
248,100000.0,90307.891727455,100000.0,100000.0,94065.73425,100000.0,100000.0,112220.790303878,106433.24952049,100000.0,48022.97608329623,108698.611989749,95639.99040025,107756.977412976,118587.15488899402,114325.935
249,100000.0,89120.947300175,100000.0,100000.0,94210.04103,100000.0,100000.0,109289.921951386,106666.559949478,100000.0,47557.633276785826,107585.261462488,95744.311335626,106349.67156626,118961.64979797226,114325.935
250,100000.0,89124.775304535,100000.0,100000.0,93948.09803,100000.0,100000.0,108879.910918524,106809.611884504,100000.0,47149.07218099866,107891.848022661,95190.106366441,106364.031830002,119868.70592362196,114325.935
